loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.3125,9.525348663330078,8.585887796414112e-06,4.569115095430885,7900,,,,,,,,,
0.2944,16.554697036743164,8.441295546558705e-06,4.626951995373048,8000,,,,,,,,,
0.314,20.80499267578125,8.296703296703298e-06,4.6847888953152115,8100,,,,,,,,,
0.2957,17.873029708862305,8.15211104684789e-06,4.742625795257374,8200,,,,,,,,,
0.3141,29.11258316040039,8.007518796992482e-06,4.8004626951995375,8300,,,,,,,,,
0.3322,25.0449161529541,7.862926547137075e-06,4.8582995951417,8400,,,,,,,,,
0.3025,6.847436904907227,7.718334297281666e-06,4.9161364950838635,8500,,,,,,,,,
0.3029,12.427281379699707,7.573742047426259e-06,4.973973395026027,8600,,,,,,,,,
,,,5.0,8645,0.7451868653297424,3.823,775.31,48.653,,,,,
0.2528,4.172752857208252,7.42914979757085e-06,5.0318102949681895,8700,,,,,,,,,
0.2697,14.419828414916992,7.284557547715443e-06,5.089647194910353,8800,,,,,,,,,
0.2627,14.773689270019531,7.139965297860035e-06,5.147484094852516,8900,,,,,,,,,
0.2393,20.95857810974121,6.995373048004628e-06,5.205320994794679,9000,,,,,,,,,
0.2571,10.0433931350708,6.850780798149221e-06,5.2631578947368425,9100,,,,,,,,,
0.2578,26.121191024780273,6.707634470792366e-06,5.320994794679005,9200,,,,,,,,,
0.2582,25.55831527709961,6.563042220936958e-06,5.3788316946211685,9300,,,,,,,,,
0.2902,54.01261520385742,6.418449971081551e-06,5.436668594563331,9400,,,,,,,,,
0.2574,16.765090942382812,6.273857721226143e-06,5.4945054945054945,9500,,,,,,,,,
0.2866,14.7484130859375,6.129265471370736e-06,5.552342394447658,9600,,,,,,,,,
0.2469,17.11483383178711,5.984673221515327e-06,5.6101792943898205,9700,,,,,,,,,
0.2534,10.4190673828125,5.840080971659919e-06,5.668016194331984,9800,,,,,,,,,
0.2399,16.258039474487305,5.695488721804512e-06,5.725853094274147,9900,,,,,,,,,
0.26,13.93634033203125,5.550896471949104e-06,5.78368999421631,10000,,,,,,,,,
0.2581,9.872318267822266,5.406304222093697e-06,5.8415268941584735,10100,,,,,,,,,
0.2657,22.512821197509766,5.261711972238288e-06,5.899363794100636,10200,,,,,,,,,
0.2583,15.28783130645752,5.117119722382881e-06,5.9572006940427995,10300,,,,,,,,,
,,,6.0,10374,0.8510788083076477,3.7492,790.563,49.61,,,,,
0.2347,46.28702163696289,4.972527472527473e-06,6.015037593984962,10400,,,,,,,,,
0.2047,16.539390563964844,4.827935222672065e-06,6.0728744939271255,10500,,,,,,,,,
0.1993,15.3169527053833,4.683342972816658e-06,6.130711393869289,10600,,,,,,,,,
0.2184,40.95695877075195,4.53875072296125e-06,6.1885482938114516,10700,,,,,,,,,
0.2047,21.314273834228516,4.394158473105842e-06,6.246385193753615,10800,,,,,,,,,
0.2115,22.83544158935547,4.2495662232504345e-06,6.304222093695778,10900,,,,,,,,,
0.2123,17.390838623046875,4.1049739733950265e-06,6.362058993637941,11000,,,,,,,,,
0.2172,15.469010353088379,3.9603817235396185e-06,6.4198958935801045,11100,,,,,,,,,
0.194,10.72065258026123,3.815789473684211e-06,6.477732793522267,11200,,,,,,,,,
0.2232,14.406185150146484,3.6726431463273573e-06,6.5355696934644305,11300,,,,,,,,,
0.2192,10.990739822387695,3.5280508964719497e-06,6.593406593406593,11400,,,,,,,,,
0.2137,5.38362979888916,3.3834586466165413e-06,6.6512434933487565,11500,,,,,,,,,
0.2072,42.11423873901367,3.240312319259688e-06,6.70908039329092,11600,,,,,,,,,
0.2484,9.60266399383545,3.09572006940428e-06,6.7669172932330826,11700,,,,,,,,,
0.2098,10.998032569885254,2.9525737420474264e-06,6.824754193175246,11800,,,,,,,,,
0.1875,15.867364883422852,2.807981492192019e-06,6.882591093117409,11900,,,,,,,,,
0.2362,19.806684494018555,2.663389242336611e-06,6.940427993059572,12000,,,,,,,,,
0.2225,12.729867935180664,2.5187969924812033e-06,6.9982648930017355,12100,,,,,,,,,
,,,7.0,12103,0.8794481754302979,3.8543,769.011,48.258,,,,,
0.1821,8.229570388793945,2.3742047426257957e-06,7.056101792943898,12200,,,,,,,,,
0.1899,40.32236862182617,2.2296124927703877e-06,7.1139386928860615,12300,,,,,,,,,
0.1917,28.704788208007812,2.0850202429149797e-06,7.171775592828224,12400,,,,,,,,,
0.1945,10.635433197021484,1.940427993059572e-06,7.2296124927703875,12500,,,,,,,,,
0.1829,14.288053512573242,1.7958357432041646e-06,7.287449392712551,12600,,,,,,,,,
0.1889,17.053939819335938,1.6512434933487568e-06,7.3452862926547136,12700,,,,,,,,,
0.2115,35.50742721557617,1.5066512434933488e-06,7.403123192596877,12800,,,,,,,,,
0.1643,12.141414642333984,1.362058993637941e-06,7.46096009253904,12900,,,,,,,,,
0.1795,46.45759963989258,1.2174667437825335e-06,7.518796992481203,13000,,,,,,,,,
0.1773,28.654720306396484,1.0728744939271257e-06,7.5766338924233665,13100,,,,,,,,,
0.1756,11.74983024597168,9.282822440717178e-07,7.634470792365529,13200,,,,,,,,,
0.1593,23.196535110473633,7.836899942163101e-07,7.6923076923076925,13300,,,,,,,,,
0.1764,3.2425084114074707,6.390977443609022e-07,7.750144592249855,13400,,,,,,,,,
0.1959,26.319618225097656,4.945054945054946e-07,7.8079814921920185,13500,,,,,,,,,
0.1726,20.53536605834961,3.499132446500868e-07,7.865818392134182,13600,,,,,,,,,
0.1684,33.79290008544922,2.0532099479467903e-07,7.923655292076345,13700,,,,,,,,,
0.2042,10.294300079345703,6.072874493927126e-08,7.981492192018508,13800,,,,,,,,,
,,,8.0,13832,0.9378060698509216,3.857,768.465,48.223,,,,,
,,,8.0,13832,,,,,1287.752,85.93,10.741,4438035842935200.0,0.357926372608882
