loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_kl_divergence,eval_js_divergence,eval_hard_accuracy,eval_entropy_correlation,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.3632,22.265243530273438,1.5455561981877775e-05,3.412377096587623,5900,,,,,,,,,,,,,
0.3933,12.655702590942383,1.5378446115288222e-05,3.470213996529786,6000,,,,,,,,,,,,,
0.3608,7.899322032928467,1.5301330248698673e-05,3.528050896471949,6100,,,,,,,,,,,,,
0.36,10.688899993896484,1.522421438210912e-05,3.585887796414112,6200,,,,,,,,,,,,,
0.3979,19.454158782958984,1.514709851551957e-05,3.6437246963562755,6300,,,,,,,,,,,,,
0.3561,9.762100219726562,1.5069982648930019e-05,3.7015615962984385,6400,,,,,,,,,,,,,
0.3823,6.7342143058776855,1.4992866782340467e-05,3.7593984962406015,6500,,,,,,,,,,,,,
0.3876,23.974233627319336,1.4915750915750918e-05,3.8172353961827645,6600,,,,,,,,,,,,,
0.3852,10.448938369750977,1.4838635049161365e-05,3.8750722961249275,6700,,,,,,,,,,,,,
0.3298,28.50773048400879,1.4761519182571815e-05,3.932909196067091,6800,,,,,,,,,,,,,
0.3441,12.359197616577148,1.4684403315982266e-05,3.990746096009254,6900,,,,,,,,,,,,,
,,,4.0,6916,0.6447378396987915,0.6447377800941467,0.1446031630039215,0.725033738191633,0.23424075208632816,3.5299,839.691,52.693,,,,,
0.3358,8.832940101623535,1.4607287449392713e-05,4.048582995951417,7000,,,,,,,,,,,,,
0.3281,17.935335159301758,1.4530171582803163e-05,4.1064198958935805,7100,,,,,,,,,,,,,
0.2952,4.875431537628174,1.4453055716213614e-05,4.164256795835743,7200,,,,,,,,,,,,,
0.3244,27.84368896484375,1.4376711008289956e-05,4.2220936957779065,7300,,,,,,,,,,,,,
0.2894,7.686660289764404,1.4299595141700407e-05,4.279930595720069,7400,,,,,,,,,,,,,
0.3054,19.378650665283203,1.4222479275110854e-05,4.3377674956622325,7500,,,,,,,,,,,,,
0.2925,15.638557434082031,1.4145363408521304e-05,4.395604395604396,7600,,,,,,,,,,,,,
0.3092,12.982458114624023,1.4068247541931755e-05,4.4534412955465585,7700,,,,,,,,,,,,,
0.3331,33.336578369140625,1.3991131675342202e-05,4.511278195488722,7800,,,,,,,,,,,,,
0.3221,6.112398624420166,1.3914015808752652e-05,4.569115095430885,7900,,,,,,,,,,,,,
0.3012,24.16948699951172,1.3836899942163103e-05,4.626951995373048,8000,,,,,,,,,,,,,
0.2982,15.173641204833984,1.375978407557355e-05,4.6847888953152115,8100,,,,,,,,,,,,,
0.2931,8.368406295776367,1.3682668208984e-05,4.742625795257374,8200,,,,,,,,,,,,,
0.3266,16.005348205566406,1.3605552342394449e-05,4.8004626951995375,8300,,,,,,,,,,,,,
0.3107,42.67344284057617,1.3528436475804898e-05,4.8582995951417,8400,,,,,,,,,,,,,
0.3009,12.175098419189453,1.3451320609215348e-05,4.9161364950838635,8500,,,,,,,,,,,,,
0.3087,11.513811111450195,1.3374204742625797e-05,4.973973395026027,8600,,,,,,,,,,,,,
,,,5.0,8645,0.7336027026176453,0.7336027026176453,0.135011687874794,0.75944669365722,0.223685226666347,3.5766,828.715,52.004,,,,,
0.2492,9.560077667236328,1.3297088876036245e-05,5.0318102949681895,8700,,,,,,,,,,,,,
0.2483,15.86413288116455,1.3219973009446694e-05,5.089647194910353,8800,,,,,,,,,,,,,
0.2466,12.90360164642334,1.3142857142857145e-05,5.147484094852516,8900,,,,,,,,,,,,,
0.2386,10.023036003112793,1.3065741276267593e-05,5.205320994794679,9000,,,,,,,,,,,,,
0.2602,4.96490478515625,1.2988625409678042e-05,5.2631578947368425,9100,,,,,,,,,,,,,
0.2474,15.229414939880371,1.2911509543088492e-05,5.320994794679005,9200,,,,,,,,,,,,,
0.2497,59.11589813232422,1.283439367649894e-05,5.3788316946211685,9300,,,,,,,,,,,,,
0.2731,77.70765686035156,1.275727780990939e-05,5.436668594563331,9400,,,,,,,,,,,,,
0.2489,4.753312110900879,1.268016194331984e-05,5.4945054945054945,9500,,,,,,,,,,,,,
0.271,11.817097663879395,1.2603046076730287e-05,5.552342394447658,9600,,,,,,,,,,,,,
0.2469,13.040288925170898,1.2525930210140738e-05,5.6101792943898205,9700,,,,,,,,,,,,,
0.2516,17.101551055908203,1.2448814343551188e-05,5.668016194331984,9800,,,,,,,,,,,,,
0.2516,8.243555068969727,1.2371698476961635e-05,5.725853094274147,9900,,,,,,,,,,,,,
0.2533,8.746997833251953,1.2294582610372086e-05,5.78368999421631,10000,,,,,,,,,,,,,
0.258,13.624350547790527,1.2217466743782533e-05,5.8415268941584735,10100,,,,,,,,,,,,,
0.2577,10.823521614074707,1.2140350877192983e-05,5.899363794100636,10200,,,,,,,,,,,,,
0.2809,13.987281799316406,1.2063235010603434e-05,5.9572006940427995,10300,,,,,,,,,,,,,
,,,6.0,10374,0.8172974586486816,0.8172974586486816,0.14067092537879944,0.7459514170040485,0.22996675786360338,3.3453,886.006,55.6,,,,,
0.2219,12.926384925842285,1.198611914401388e-05,6.015037593984962,10400,,,,,,,,,,,,,
0.1889,3.430525302886963,1.1909003277424331e-05,6.0728744939271255,10500,,,,,,,,,,,,,
0.2195,9.80461311340332,1.183188741083478e-05,6.130711393869289,10600,,,,,,,,,,,,,
0.1944,14.398408889770508,1.1754771544245229e-05,6.1885482938114516,10700,,,,,,,,,,,,,
0.2129,10.742294311523438,1.1677655677655679e-05,6.246385193753615,10800,,,,,,,,,,,,,
0.2062,30.40974998474121,1.1600539811066128e-05,6.304222093695778,10900,,,,,,,,,,,,,
0.2288,18.318513870239258,1.1523423944476576e-05,6.362058993637941,11000,,,,,,,,,,,,,
0.2229,19.702260971069336,1.1446308077887027e-05,6.4198958935801045,11100,,,,,,,,,,,,,
0.2047,9.698729515075684,1.1369192211297476e-05,6.477732793522267,11200,,,,,,,,,,,,,
0.2155,15.261015892028809,1.1292076344707924e-05,6.5355696934644305,11300,,,,,,,,,,,,,
0.207,14.41848373413086,1.1214960478118373e-05,6.593406593406593,11400,,,,,,,,,,,,,
0.2148,43.378482818603516,1.1137844611528823e-05,6.6512434933487565,11500,,,,,,,,,,,,,
0.1945,26.002830505371094,1.1060728744939274e-05,6.70908039329092,11600,,,,,,,,,,,,,
0.2564,18.19414520263672,1.0983612878349721e-05,6.7669172932330826,11700,,,,,,,,,,,,,
0.1895,6.390214443206787,1.0906497011760171e-05,6.824754193175246,11800,,,,,,,,,,,,,
0.1891,2.237102746963501,1.0829381145170618e-05,6.882591093117409,11900,,,,,,,,,,,,,
0.2279,30.407297134399414,1.0752265278581069e-05,6.940427993059572,12000,,,,,,,,,,,,,
0.2152,31.741941452026367,1.067514941199152e-05,6.9982648930017355,12100,,,,,,,,,,,,,
,,,7.0,12103,0.9338518977165222,0.9338518977165222,0.15883974730968475,0.72165991902834,0.22916363193648326,6.2583,473.611,29.721,,,,,
0.1789,6.530398368835449,1.0598033545401966e-05,7.056101792943898,12200,,,,,,,,,,,,,
0.1726,47.101078033447266,1.0520917678812417e-05,7.1139386928860615,12300,,,,,,,,,,,,,
0.1787,17.472383499145508,1.0443801812222864e-05,7.171775592828224,12400,,,,,,,,,,,,,
0.1674,19.888656616210938,1.0366685945633314e-05,7.2296124927703875,12500,,,,,,,,,,,,,
0.1774,23.740407943725586,1.0289570079043765e-05,7.287449392712551,12600,,,,,,,,,,,,,
0.1657,18.441572189331055,1.0212454212454213e-05,7.3452862926547136,12700,,,,,,,,,,,,,
0.1871,32.821937561035156,1.0135338345864662e-05,7.403123192596877,12800,,,,,,,,,,,,,
0.1582,3.8536858558654785,1.0058222479275113e-05,7.46096009253904,12900,,,,,,,,,,,,,
0.1912,11.166119575500488,9.981106612685561e-06,7.518796992481203,13000,,,,,,,,,,,,,
0.1622,19.883691787719727,9.90399074609601e-06,7.5766338924233665,13100,,,,,,,,,,,,,
0.1437,48.2154426574707,9.826874879506459e-06,7.634470792365529,13200,,,,,,,,,,,,,
0.1807,10.002283096313477,9.749759012916909e-06,7.6923076923076925,13300,,,,,,,,,,,,,
0.1767,23.502927780151367,9.672643146327358e-06,7.750144592249855,13400,,,,,,,,,,,,,
0.1587,25.100555419921875,9.595527279737807e-06,7.8079814921920185,13500,,,,,,,,,,,,,
0.1819,2.9970006942749023,9.518411413148257e-06,7.865818392134182,13600,,,,,,,,,,,,,
0.1976,24.366052627563477,9.441295546558706e-06,7.923655292076345,13700,,,,,,,,,,,,,
0.1819,5.667599678039551,9.364179679969154e-06,7.981492192018508,13800,,,,,,,,,,,,,
,,,8.0,13832,0.8903394937515259,0.8903394937515259,0.1488630324602127,0.7321187584345479,0.2111541977606149,3.624,817.875,51.324,,,,,
0.1629,1.9284930229187012,9.287063813379603e-06,8.03932909196067,13900,,,,,,,,,,,,,
0.1509,1.491158366203308,9.209947946790054e-06,8.097165991902834,14000,,,,,,,,,,,,,
0.1428,17.053682327270508,9.132832080200502e-06,8.155002891844997,14100,,,,,,,,,,,,,
0.148,21.349472045898438,9.056487372276847e-06,8.212839791787161,14200,,,,,,,,,,,,,
0.1457,5.760561943054199,8.979371505687295e-06,8.270676691729323,14300,,,,,,,,,,,,,
0.1314,19.78985595703125,8.902255639097746e-06,8.328513591671486,14400,,,,,,,,,,,,,
0.1302,16.48676300048828,8.825139772508195e-06,8.38635049161365,14500,,,,,,,,,,,,,
0.1551,15.027130126953125,8.748023905918643e-06,8.444187391555813,14600,,,,,,,,,,,,,
0.1575,11.438484191894531,8.670908039329092e-06,8.502024291497976,14700,,,,,,,,,,,,,
0.1405,7.867143154144287,8.593792172739543e-06,8.559861191440138,14800,,,,,,,,,,,,,
0.1367,40.248634338378906,8.516676306149991e-06,8.617698091382302,14900,,,,,,,,,,,,,
0.1276,7.724521160125732,8.43956043956044e-06,8.675534991324465,15000,,,,,,,,,,,,,
0.1418,1.8708165884017944,8.362444572970889e-06,8.733371891266628,15100,,,,,,,,,,,,,
0.1643,36.33945846557617,8.285328706381337e-06,8.791208791208792,15200,,,,,,,,,,,,,
0.1486,16.008338928222656,8.208212839791788e-06,8.849045691150954,15300,,,,,,,,,,,,,
0.1501,29.334020614624023,8.131096973202237e-06,8.906882591093117,15400,,,,,,,,,,,,,
0.1714,45.12209701538086,8.053981106612685e-06,8.96471949103528,15500,,,,,,,,,,,,,
,,,9.0,15561,0.9504243731498718,0.9504243731498718,0.14464598894119263,0.752361673414305,0.2125849150814113,3.5464,835.788,52.448,,,,,
0.1306,24.469221115112305,7.976865240023136e-06,9.022556390977444,15600,,,,,,,,,,,,,
0.1086,59.59174346923828,7.899749373433585e-06,9.080393290919607,15700,,,,,,,,,,,,,
0.1086,10.278377532958984,7.822633506844033e-06,9.13823019086177,15800,,,,,,,,,,,,,
0.1069,23.074079513549805,7.745517640254484e-06,9.196067090803933,15900,,,,,,,,,,,,,
0.1074,5.168816089630127,7.668401773664932e-06,9.253903990746096,16000,,,,,,,,,,,,,
0.1417,21.963472366333008,7.591285907075382e-06,9.31174089068826,16100,,,,,,,,,,,,,
0.1258,21.636743545532227,7.514170040485831e-06,9.369577790630423,16200,,,,,,,,,,,,,
0.1205,2.4127047061920166,7.4370541738962795e-06,9.427414690572585,16300,,,,,,,,,,,,,
0.1373,20.682348251342773,7.359938307306729e-06,9.485251590514748,16400,,,,,,,,,,,,,
0.1235,26.294374465942383,7.282822440717178e-06,9.543088490456912,16500,,,,,,,,,,,,,
0.1092,12.577316284179688,7.206477732793523e-06,9.600925390399075,16600,,,,,,,,,,,,,
0.1237,43.87959289550781,7.129361866203972e-06,9.658762290341238,16700,,,,,,,,,,,,,
0.1455,2.3217458724975586,7.052245999614421e-06,9.7165991902834,16800,,,,,,,,,,,,,
0.1132,13.699042320251465,6.97513013302487e-06,9.774436090225564,16900,,,,,,,,,,,,,
0.119,39.87755584716797,6.89801426643532e-06,9.832272990167727,17000,,,,,,,,,,,,,
0.1288,29.110403060913086,6.820898399845769e-06,9.89010989010989,17100,,,,,,,,,,,,,
0.1371,17.103605270385742,6.743782533256218e-06,9.947946790052054,17200,,,,,,,,,,,,,
,,,10.0,17290,1.0784151554107666,1.0784151554107666,0.1487872302532196,0.7422402159244265,0.20822311956151285,3.6929,802.617,50.367,,,,,
0.1074,4.179965019226074,6.666666666666667e-06,10.005783689994216,17300,,,,,,,,,,,,,
0.1049,4.234829902648926,6.589550800077117e-06,10.063620589936379,17400,,,,,,,,,,,,,
0.1024,36.86238098144531,6.512434933487566e-06,10.121457489878543,17500,,,,,,,,,,,,,
0.0934,11.811843872070312,6.4353190668980145e-06,10.179294389820706,17600,,,,,,,,,,,,,
0.106,4.146017074584961,6.358203200308464e-06,10.23713128976287,17700,,,,,,,,,,,,,
0.0995,0.7376859784126282,6.281087333718913e-06,10.294968189705031,17800,,,,,,,,,,,,,
0.0992,5.348058223724365,6.2039714671293624e-06,10.352805089647195,17900,,,,,,,,,,,,,
0.1112,4.341060161590576,6.126855600539812e-06,10.410641989589358,18000,,,,,,,,,,,,,
0.1084,30.702436447143555,6.049739733950261e-06,10.468478889531522,18100,,,,,,,,,,,,,
0.0978,24.642314910888672,5.9726238673607095e-06,10.526315789473685,18200,,,,,,,,,,,,,
0.1087,6.653529167175293,5.89550800077116e-06,10.584152689415847,18300,,,,,,,,,,,,,
0.0978,11.610729217529297,5.818392134181609e-06,10.64198958935801,18400,,,,,,,,,,,,,
0.1043,5.841216564178467,5.741276267592057e-06,10.699826489300174,18500,,,,,,,,,,,,,
0.1061,7.030514240264893,5.664160401002506e-06,10.757663389242337,18600,,,,,,,,,,,,,
0.0943,24.83403968811035,5.5870445344129565e-06,10.8155002891845,18700,,,,,,,,,,,,,
0.1291,25.90953826904297,5.509928667823405e-06,10.873337189126662,18800,,,,,,,,,,,,,
0.0989,4.587229251861572,5.432812801233854e-06,10.931174089068826,18900,,,,,,,,,,,,,
0.0957,22.050535202026367,5.3556969346443036e-06,10.989010989010989,19000,,,,,,,,,,,,,
,,,11.0,19019,1.2017968893051147,1.2017968893051147,0.15124866366386414,0.7371794871794872,0.19533242592310573,3.5841,826.975,51.895,,,,,
0.0945,19.707653045654297,5.278581068054752e-06,11.046847888953153,19100,,,,,,,,,,,,,
0.0938,16.243623733520508,5.201465201465202e-06,11.104684788895316,19200,,,,,,,,,,,,,
0.0919,8.01831340789795,5.1243493348756515e-06,11.162521688837478,19300,,,,,,,,,,,,,
0.0978,10.756644248962402,5.048004626951996e-06,11.220358588779641,19400,,,,,,,,,,,,,
0.1075,3.816135883331299,4.970888760362445e-06,11.278195488721805,19500,,,,,,,,,,,,,
0.0919,27.35162925720215,4.893772893772894e-06,11.336032388663968,19600,,,,,,,,,,,,,
0.0792,13.052094459533691,4.816657027183344e-06,11.393869288606131,19700,,,,,,,,,,,,,
0.0841,7.155630588531494,4.7395411605937925e-06,11.451706188548293,19800,,,,,,,,,,,,,
0.0925,10.426175117492676,4.662425294004242e-06,11.509543088490457,19900,,,,,,,,,,,,,
0.093,20.692041397094727,4.585309427414691e-06,11.56737998843262,20000,,,,,,,,,,,,,
0.0949,14.547392845153809,4.50819356082514e-06,11.625216888374784,20100,,,,,,,,,,,,,
0.099,31.234603881835938,4.431077694235589e-06,11.683053788316947,20200,,,,,,,,,,,,,
0.0799,3.032715082168579,4.353961827646039e-06,11.740890688259109,20300,,,,,,,,,,,,,
0.0879,15.47470760345459,4.276845961056487e-06,11.798727588201272,20400,,,,,,,,,,,,,
0.0917,7.824725151062012,4.199730094466937e-06,11.856564488143436,20500,,,,,,,,,,,,,
0.09,12.844882011413574,4.1226142278773866e-06,11.914401388085599,20600,,,,,,,,,,,,,
0.0913,12.184144973754883,4.045498361287835e-06,11.972238288027762,20700,,,,,,,,,,,,,
,,,12.0,20748,1.1384804248809814,1.1384804248809814,0.14954230189323425,0.7408906882591093,0.21570795026263734,3.7048,800.042,50.205,,,,,
0.0783,19.752391815185547,3.968382494698285e-06,12.030075187969924,20800,,,,,,,,,,,,,
0.0758,12.561748504638672,3.891266628108734e-06,12.087912087912088,20900,,,,,,,,,,,,,
0.0859,28.19430923461914,3.814150761519183e-06,12.145748987854251,21000,,,,,,,,,,,,,
0.0707,0.02149394527077675,3.737034894929632e-06,12.203585887796415,21100,,,,,,,,,,,,,
0.071,0.04549700766801834,3.6599190283400815e-06,12.261422787738578,21200,,,,,,,,,,,,,
0.0756,7.376320838928223,3.5828031617505306e-06,12.31925968768074,21300,,,,,,,,,,,,,
0.0657,16.1163272857666,3.5056872951609794e-06,12.377096587622903,21400,,,,,,,,,,,,,
0.0702,5.817457675933838,3.428571428571429e-06,12.434933487565067,21500,,,,,,,,,,,,,
0.0719,1.225744366645813,3.3522267206477737e-06,12.49277038750723,21600,,,,,,,,,,,,,
0.0754,33.12148666381836,3.275110854058223e-06,12.550607287449393,21700,,,,,,,,,,,,,
0.0777,1.245437741279602,3.197994987468672e-06,12.608444187391555,21800,,,,,,,,,,,,,
0.0825,9.00479507446289,3.1208791208791212e-06,12.666281087333719,21900,,,,,,,,,,,,,
0.0843,13.126370429992676,3.04376325428957e-06,12.724117987275882,22000,,,,,,,,,,,,,
0.0683,12.153543472290039,2.9666473877000195e-06,12.781954887218046,22100,,,,,,,,,,,,,
0.0746,11.28713321685791,2.8895315211104687e-06,12.839791787160209,22200,,,,,,,,,,,,,
0.0751,55.640586853027344,2.812415654520918e-06,12.89762868710237,22300,,,,,,,,,,,,,
0.0674,27.955280303955078,2.735299787931367e-06,12.955465587044534,22400,,,,,,,,,,,,,
,,,13.0,22477,1.165533423423767,1.165533423423767,0.14570322632789612,0.7462887989203779,0.21612805722259174,3.5498,834.977,52.397,,,,,
0.0812,31.67632293701172,2.6581839213418166e-06,13.013302486986698,22500,,,,,,,,,,,,,
0.0724,11.457529067993164,2.5810680547522653e-06,13.071139386928861,22600,,,,,,,,,,,,,
0.0571,0.35774144530296326,2.503952188162715e-06,13.128976286871024,22700,,,,,,,,,,,,,
0.0744,5.361112594604492,2.426836321573164e-06,13.186813186813186,22800,,,,,,,,,,,,,
0.067,30.051591873168945,2.349720454983613e-06,13.24465008675535,22900,,,,,,,,,,,,,
0.0597,10.845569610595703,2.2726045883940624e-06,13.302486986697513,23000,,,,,,,,,,,,,
0.0579,12.58194637298584,2.1954887218045115e-06,13.360323886639677,23100,,,,,,,,,,,,,
0.0711,6.151144027709961,2.1183728552149607e-06,13.41816078658184,23200,,,,,,,,,,,,,
0.0699,2.0786397457122803,2.04125698862541e-06,13.475997686524002,23300,,,,,,,,,,,,,
0.0611,16.492111206054688,1.964141122035859e-06,13.533834586466165,23400,,,,,,,,,,,,,
0.0589,1.1125798225402832,1.8870252554463081e-06,13.591671486408329,23500,,,,,,,,,,,,,
0.0544,4.420294284820557,1.8099093888567573e-06,13.649508386350492,23600,,,,,,,,,,,,,
0.0603,15.487776756286621,1.7327935222672065e-06,13.707345286292655,23700,,,,,,,,,,,,,
0.0737,14.839300155639648,1.6564488143435515e-06,13.765182186234817,23800,,,,,,,,,,,,,
0.07,0.7794109582901001,1.5793329477540006e-06,13.82301908617698,23900,,,,,,,,,,,,,
0.0521,10.1986722946167,1.5022170811644496e-06,13.880855986119144,24000,,,,,,,,,,,,,
0.0568,20.87912940979004,1.4251012145748987e-06,13.938692886061308,24100,,,,,,,,,,,,,
0.0677,9.45872974395752,1.347985347985348e-06,13.996529786003471,24200,,,,,,,,,,,,,
,,,14.0,24206,1.2502106428146362,1.2502106428146362,0.14915814995765686,0.7408906882591093,0.21754781439051962,3.5282,840.086,52.718,,,,,
0.0406,21.93985939025879,1.2708694813957972e-06,14.054366685945633,24300,,,,,,,,,,,,,
0.0606,38.572975158691406,1.1937536148062464e-06,14.112203585887796,24400,,,,,,,,,,,,,
0.0622,10.258977890014648,1.1166377482166958e-06,14.17004048582996,24500,,,,,,,,,,,,,
0.0541,53.95643615722656,1.039521881627145e-06,14.227877385772123,24600,,,,,,,,,,,,,
0.0661,44.33563232421875,9.62406015037594e-07,14.285714285714286,24700,,,,,,,,,,,,,
0.0548,4.309542179107666,8.852901484480432e-07,14.343551185656448,24800,,,,,,,,,,,,,
0.0587,9.009271621704102,8.081742818584924e-07,14.401388085598612,24900,,,,,,,,,,,,,
0.0545,28.594314575195312,7.310584152689416e-07,14.459224985540775,25000,,,,,,,,,,,,,
0.0561,1.1532126665115356,6.539425486793909e-07,14.517061885482939,25100,,,,,,,,,,,,,
0.0406,18.06828498840332,5.7682668208984e-07,14.574898785425102,25200,,,,,,,,,,,,,
0.0555,0.13448230922222137,4.997108155002892e-07,14.632735685367264,25300,,,,,,,,,,,,,
0.0483,2.266225576400757,4.2259494891073843e-07,14.690572585309427,25400,,,,,,,,,,,,,
0.0492,32.6507568359375,3.454790823211876e-07,14.74840948525159,25500,,,,,,,,,,,,,
0.0552,0.12851648032665253,2.683632157316368e-07,14.806246385193754,25600,,,,,,,,,,,,,
0.0651,7.1605939865112305,1.91247349142086e-07,14.864083285135917,25700,,,,,,,,,,,,,
0.0604,22.917686462402344,1.1413148255253519e-07,14.92192018507808,25800,,,,,,,,,,,,,
