epoch,train_loss,val_kl_divergence,val_js_divergence,val_hard_accuracy,val_entropy_correlation,val_entropy_mae,val_eval_loss
1,0.3508237678930689,0.4391670227050781,0.10313868522644043,0.7770326906957251,0.3412141385683018,0.49972179532051086,0.4377290324370066
2,0.3343258385503158,0.4515545964241028,0.10182584822177887,0.7912824811399832,0.34111199990920404,0.49017053842544556,0.4501095853249232
3,0.3084075218605138,0.46463221311569214,0.10672535747289658,0.7736797988264879,0.31683482566709525,0.5133392810821533,0.46303805033365886
4,0.28502438330105984,0.47565340995788574,0.10966534912586212,0.7778709136630344,0.2992563806932339,0.5302591919898987,0.47410740117232003
5,0.2641631414212696,0.5195323824882507,0.10944078117609024,0.7937971500419112,0.30272662220318447,0.5090377926826477,0.5175258864959081
