epoch,train_loss,val_kl_divergence,val_js_divergence,val_hard_accuracy,val_entropy_correlation,val_entropy_mae,val_eval_loss
1,0.33478956665934584,0.3082315921783447,0.09105982631444931,0.659942363112392,0.004904906145476588,0.454062283039093,0.3084134269844402
2,0.31822510150874533,0.2887662947177887,0.08606456965208054,0.7002881844380403,0.08405436442219635,0.45385557413101196,0.28909434242682025
3,0.3049064623873408,0.28261950612068176,0.08436097204685211,0.7262247838616714,0.10587287432757353,0.4525512754917145,0.2829580503431233
4,0.2925434350240521,0.2902735769748688,0.08229853957891464,0.7262247838616714,0.10986387942671588,0.3921436369419098,0.290975577451966
5,0.2818926585883629,0.2953493297100067,0.0832640677690506,0.7002881844380403,0.09905135473067524,0.3836205005645752,0.29575065997513855
6,0.26860242947572616,0.28869473934173584,0.08291559666395187,0.7377521613832853,0.13190794449024626,0.4053027331829071,0.2893602035262368
7,0.254987748803162,0.31122973561286926,0.0845390036702156,0.6743515850144092,0.13153290232059736,0.3594226539134979,0.3119348057291724
